address,chanquannianxian,chanquanxingzhi,chaoxiang,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniajdai,link,louceng,lvhualv,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
万丽海景湛山-东海西路1号,70年产权;,商品房,东,68857元/平米,有,,5室2厅5卫,平层,566.39平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212191692_11975010x2411162251_164413896.htm,中层,35%,4,A座一线海景 住宅 诚心出售 价格可议满两年 提前 约看,7元/平米·月,住宅                    ,万丽海景,豪华装修
田家花园广电大厦-高田路66号,,商品房,东,23478元/平米,无,,1室1厅1卫,平层,46平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212511648_11732207x2411596263_162535055.htm,中层,35.3%,1.99,田家花园仙居路 南向套一 满五年 有钥匙 业主急售,0.60元/平米·月,住宅                    ,田家花园,简装修
新贵都二期浮山所-徐州路3号,,个人产权,南北,35517元/平米,无,,4室2厅2卫,,174平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212659033_11487119x2411594943_163569930.htm,低层,35%,2.3,新贵都二期 精装修 南北通透 送院子 采光棒 房东诚售,0.4元/平米·月,住宅                    ,新贵都二期,精装修
福林小区大尧-大尧二路17号,,个人产权,南北,27937元/平米,无,,2室1厅1卫,,59.42平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209915510_11480707x2411632347_164783902.htm,中层,40%,2,辛家庄小区逍遥三路 南北通透全明套二厅 中楼层 价低 有钥匙,0.4元/平米·月,住宅                    ,福林小区,简装修
天泰桃源广电大厦-奉化路52号,,商品房,东,41614元/平米,无,,4室3厅2卫,平层,94.92平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212855577_11481478x2411627425_162535055.htm,高层,35%,2,田家花园旁天泰桃园精装套二双厅4楼加阁楼南北通透全明户型,0.5元/平米·月,住宅                    ,天泰桃源,精装修
万里大厦大尧-福州南路105号,,个人产权,东南,22778元/平米,有,,2室1厅1卫,平层,90平米,住宅                    ,http://esf.qd.fang.com/chushou/18_202072390_11480948x2411666885_164197590.htm,高层,30%,2.4,新到万里大厦福州南路靠福林结婚精装双气过2年,暂无资料,住宅                    ,万里大厦,豪华装修
福林小区大尧-大尧二路17号,,商品房,东西,25538元/平米,无,,2室1厅1卫,,82.23平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212576866_11268673x2411632347_165954142.htm,低层,40%,2,大尧商圈 低价好房 双南卧 通透方正户型 有钥匙诚售,0.4元/平米·月,住宅                    ,福林小区,简装修
东海路9号东海路-东海西路15号乙,70,商品房,南,40625元/平米,无,,2室2厅2卫,,160平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212362243_12113968x2411132903_165314985.htm,中层,25%,8.95,八大关旁 东海路9号 套二精装 海景精美 品质物业 五四广场,9元/平米·月,住宅                    ,东海路9号,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),,个人产权,南北,26615元/平米,无,,2室1厅1卫,平层,56.36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210482063_11696816x2411665169_165942887.htm,高层,34%,1.2,新上辛家庄区 套二双南 总价单价低 采光棒 南北通透 金门路,0.4元/平米·月,住宅                    ,辛家庄二小区,中装修
逍遥花园大尧-江西路106号,70年产权;,个人产权,南北,28889元/平米,无,,3室1厅1卫,平层,90平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212292281_11485219x2411656283_164640716.htm,低层,36%,1.6,逍遥花园 套三 二楼带平台 全明户型 南北通透 采光好,1.2元/平米·月,住宅                    ,逍遥花园,简装修
金海广场奥帆中心-澳门路136号,70年产权;,个人产权,南北,42391元/平米,有,,3室2厅2卫,平层,141.54平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209628991_11692950x2411603145_162245314.htm,低层,46%,1.9,奥帆 金海广场 多层电梯房 精装修 南北通透 华润悦府 鲁商首府,1.2元/平米·月,住宅                    ,金海广场,精装修
田家花园广电大厦-高田路66号,,个人产权,南北,28378元/平米,无,,3室2厅1卫,平层,111平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212720741_11664172x2411596263_165049912.htm,中层,35.3%,1.99,广电大厦 田家花园黄楼 全明户型套三 南北通透 采光充足,0.60元/平米·月,住宅                    ,田家花园,精装修
双珠小区天山-银川西路3号,,商品房,东西,23159元/平米,无,,2室2厅1卫,,81.61平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211126914_11490005x2411674545_160601478.htm,低层,0%,,双珠小区 单价总价合理 2018年新款特棒房,0.4元/平米·月,住宅                    ,双珠小区,精装修
中海银海一号天山-银川西路7号,70年产权;,,南,38095元/平米,无,,2室2厅1卫,,105平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211204007_11476965x2411267823_164377365.htm,中层,40.1%,3.25,市南天山 银海一号 两室出售 精装修 高楼层视野采光好,2.05元/平米·月,住宅                    ,中海银海一号,精装修
侨园新村东海路-东海中路28号,,商品房,南北,47552元/平米,无,,3室2厅2卫,,143平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209961438_11721274x2411673713_164738428.htm,低层,0%,,侨园新村如意花园 前排洋房海景无遮挡燕岛国际海悦信海花园,暂无资料,住宅                    ,侨园新村,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南,27344元/平米,无,,2室1厅1卫,平层,64平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212392588_12317364x2411595503_164453539.htm,中层,35%,1.5,金门路房单价总价低 64平全明套二 看房方便采光好,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
华侨新村二期湛山-东海一路23号,,商品房,南北,52133元/平米,无,,4室2厅2卫,,150平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208854500_11816804x2411673693_165312622.htm,高层,35%,2,华侨新村二期 4室2厅 150平,0.4元/平米·月,住宅                    ,华侨新村二期,精装修
青啤花园浮山所-青岛市南区闽江路130、140-148号,,个人产权,南北,25981元/平米,无,,3室1厅2卫,平层,107.77平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208950349_11242522x2411597385_160524683.htm,高层,20%,1.3,采光明亮 青啤花园 套三东明厅 双卫 不靠路 近地/铁口 家乐福,0.5元/平米·月,住宅                    ,青啤花园,简装修
鲁信长乐花园福州南路-福州南路39号,70年产权;,商品房,南北,31693元/平米,无,,4室2厅2卫,,189平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212358377_11489871x2411599149_163698492.htm,高层,35%,3.2,福州南路 鲁信长乐花园 小区 小高层 四居两厅 新豪装,1元/平米·月,住宅                    ,鲁信长乐花园,精装修
海信金色慧谷广电大厦-仙居路66号,,商品房,南北,32895元/平米,有,,3室2厅2卫,平层,114平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208429756_11257737x2411092081_165830696.htm,中层,45%,1.8,国际城名苑 金色慧谷 3室2厅2卫 114平 375万 全明户型,1.5元/平米·月,住宅                    ,海信金色慧谷,豪华装修
滨海花园五四广场-东海西路33号,70年产权;,商品房,南,24816元/平米,无,,3室2厅2卫,,128.95平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210047859_11491488x2411012849_165624546.htm,中层,30%,2.3,五四广场 滨海花园 海景房 采光充足 户型方正 方便看房,1.4元/平米·月,住宅                    ,滨海花园,精装修
东海国际大厦八大关-汇泉路17号,,商品房,西南,26325元/平米,无,,2室2厅1卫,平层,170.94平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212721238_11495635x2411070344_160538583.htm,低层,20%,2.5,"上嘉峪关,东海国际大厦270度海景房出售,海景很棒,",暂无资料,住宅                    ,东海国际大厦,精装修
星海苑二期浮山所-江西路35号,,商品房,南北,35106元/平米,无,,2室2厅2卫,平层,94平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212792565_11267597x2411284743_162792576.htm,高层,31%,4.3,星海苑 套二双厅 无需装修 通透全明 采光充足 视野好海景房,0.9元/平米·月,住宅                    ,星海苑二期,精装修
华达公寓东海路-青岛市南区东海西路51号,,个人产权,南北,29808元/平米,有,,3室2厅2卫,平层,208平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211612325_11476351x2411590943_163988707.htm,高层,0%,,华达公寓 套三可做套四 高层海景房 近华青园 省税急售,1.2元/平米·月,住宅                    ,华达公寓,精装修
侨园新村东海路-东海中路28号,,商品房,南北,55944元/平米,无,,3室2厅2卫,平层,143平米,住宅                    ,http://esf.qd.fang.com/chushou/18_204469073_11695268x2411673713_160513661.htm,高层,0%,,"站在家里,海是美景站在海上,家是美景的生活",暂无资料,住宅                    ,侨园新村,简装修
银禧苑二轻新村-山东路42号,70年产权;,商品房,东北,20238元/平米,无,,2室2厅2卫,平层,126平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208411155_11477993x2411591263_165843077.htm,中层,30%,2,镇江路 学qu 银禧苑 126平精装套二 210万,1.6元/平米·月,住宅                    ,银禧苑,精装修
城市梦想家广电大厦-宁夏路243号,70年产权;,商品房,南北,30000元/平米,无,,3室2厅2卫,,150平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212751598_11475912x2411071079_164359327.htm,中层,40%,3,"精装全明 中见楼层采光好,青岛市南广电大厦",0.8元/平米·月,住宅                    ,城市梦想家,精装修
金海广场奥帆中心-澳门路136号,70年产权;,商品房,南北,58820元/平米,无,,2室2厅2卫,,161.51平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211244275_12251730x2411603145_163531383.htm,低层,46%,1.9,金海广场 复式 南排看海 满五年 产权清晰 海景霸气,1.2元/平米·月,住宅                    ,金海广场,精装修
云南路小区火车站-云南路周边散盘,,商品房,西北,26239元/平米,无,,3室2厅1卫,平层,106.71平米,住宅                    ,http://esf.qd.fang.com/chushou/18_202787180_11481831x2411511823_163634541.htm,中层,25%,3,云南路小区 套三双厅 精装修改善房,暂无资料,住宅                    ,云南路小区,精装修
碧海花园东海路-东海中路17号,70年产权;,个人产权,南,36325元/平米,无,,3室2厅2卫,,159.67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211613701_11476032x2411666881_165183038.htm,高层,45%,1.69,前海老龙湾碧海花园160平三室二厅高楼层海景电梯房,1元/平米·月,住宅                    ,碧海花园,精装修
锦绣华城二期二轻新村-延吉路119号,70,商品房,南北,43103元/平米,无,,3室2厅1卫,,116平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212717727_11269854x2411679403_165233729.htm,中层,46%,1.2,"锦绣华城二期,多层二楼,花园洋房,",1.48元/平米·月,住宅                    ,锦绣华城二期,精装修
新贵都浮山所-徐州路2号,70年产权;,商品房,南,49683元/平米,无,,4室2厅4卫,,271.72平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212801112_11483908x2411012856_165494540.htm,低层,40%,4.6,新贵都一期 4室2厅 271平,0.4元/平米·月,住宅                    ,新贵都,精装修
兴源花园五四广场-青岛市东海西路52号,,商品房,南,34741元/平米,无,,2室1厅1卫,平层,74.84平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212393026_11495308x2411665163_163531383.htm,高层,0%,,兴源花园 鲁商首府 满五年 产权清晰 采光好 五四广场 奥帆,1元/平米·月,住宅                    ,兴源花园,精装修
福林小区大尧-大尧二路17号,,商品房,南,27614元/平米,无,,3室1厅1卫,,88平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209832961_11676195x2411632347_165916907.htm,中层,40%,2,福林花园 套三东厅 中层 精装 好房出售 住房,0.4元/平米·月,住宅                    ,福林小区,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南北,56028元/平米,无,,3室2厅2卫,,151.71平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212372813_12259090x2411542583_165804353.htm,高层,30%,5.1,鲁商首府二期 3室2厅 151平,5.00元/平米·月,住宅                    ,鲁商首府,精装修
逍遥花园大尧-江西路106号,70年产权;,商品房,南北,25753元/平米,无,,2室1厅1卫,,73平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208085468_11480146x2411656283_133063965.htm,高层,36%,1.6,新上逍遥花园2000年商品房 南北通透 户型方正 生活便利,1.2元/平米·月,住宅                    ,逍遥花园,简装修
华润中心悦府五四广场-香港中路香格里拉北侧,70,商品房,南,43478元/平米,无,,3室2厅2卫,,138平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211884896_11264246x2411709225_165313960.htm,中层,16%,5.5,华润悦府 精装套三 南北通透 采光好 品质小区 业主急售,5.3元/㎡·月,住宅                    ,华润中心悦府,精装修
福林花园福州南路-大尧二路17号,70年产权;,个人产权,南,28936元/平米,无,,2室0厅1卫,平层,47平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207101984_11728058x2411633663_160580530.htm,高层,20%,1,大尧逍遥福林花园47平套二精装双南卧一百36万,0.3元/平米·月,住宅                    ,福林花园,精装修
