address,chanquannianxian,chanquanxingzhi,chaoxiang,chengshi,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniandai,link,louceng,lvhualv,quxian,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
青岛太平洋中心五四广场-东海西路35号,70年产权;,商品房,南,,33600元/平米,无,,3室2厅2卫,平层,125平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212894683_11480165x2411012857_164639043.htm,高层,30%,,3.1,"五四广场沿海一线高层海景套三,奥帆基地全景一览无遗",1.8元/平米·月,住宅                    ,青岛太平洋中心,精装修
燕岛福华园辛家庄-燕儿岛路17号,信息缺失,商品房,南,,34956元/平米,无,,3室2厅2卫,信息缺失,133.31平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212927825_11244757x2411591505_165887545.htm,低层,25%,,1.2,燕岛福华园 3室2厅 133平,0.4元/平米·月,住宅                    ,燕岛福华园,精装修
远洋新村八大湖-高邮湖路26号,信息缺失,商品房,南北,,27066元/平米,无,,2室1厅1卫,信息缺失,83.13平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212881445_12259232x2411666867_165352790.htm,高层,35%,,1.8,远洋新村 2室1厅 83平,0.36元/平米·月,住宅                    ,远洋新村,简装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,商品房,南,,70412元/平米,无,,3室2厅2卫,信息缺失,267平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212489666_11242661x2411229183_160552192.htm,高层,65%,,1.51,奥帆 满5豪华装修(醉前排全海景有车位)近万丽海景澳门路,4.13元/平米·月,住宅                    ,柏丽澜庭,精装修
万丽海景湛山-东海西路1号,70年产权;,商品房,东南,,45902元/平米,无,,2室2厅2卫,平层,122平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212471410_11969008x2411162251_163803352.htm,低层,35%,,4,"万丽海景,高楼层,未住过,带车位,装修好,带家具,东海路9号",7元/平米·月,住宅                    ,万丽海景,豪华装修
新贵都浮山所-徐州路2号,70年产权;,商品房,南,,49683元/平米,无,,4室2厅4卫,信息缺失,271.72平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212885208_11483908x2411012856_165352790.htm,低层,40%,,4.6,新贵都一期 4室2厅 271平,0.4元/平米·月,住宅                    ,新贵都,精装修
天虹花园青岛大学-市南区宁夏路329号,信息缺失,商品房,南北,,28495元/平米,有,,3室2厅2卫,平层,93平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210085319_11689352x2411597545_160512694.htm,中层,35%,,4.6,有钥匙 套三 基隆路 价格 随时看房,0.5元/平米·月,住宅                    ,天虹花园,精装修
田家花园广电大厦-高田路66号,信息缺失,商品房,东,,21136元/平米,无,,1室1厅1卫,信息缺失,44平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213086754_11484944x2411596263_164834731.htm,低层,35.3%,,1.99,大润发旁田家花园 单价低 仅需93万 配套成熟,0.60元/平米·月,住宅                    ,田家花园,简装修
天虹花园青岛大学-市南区宁夏路329号,信息缺失,个人产权,南,,30112元/平米,无,,2室2厅1卫,信息缺失,89平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210220146_11480035x2411597545_165165045.htm,中层,35%,,4.6,"基隆路学qu房,2号线,多层精装,香港中路,离海近",0.5元/平米·月,住宅                    ,天虹花园,精装修
新贵都二期浮山所-徐州路3号,信息缺失,商品房,南北,,36630元/平米,无,,2室2厅2卫,信息缺失,150.15平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213125277_12464833x2411594943_164053003.htm,高层,35%,,2.3,新贵都二期 顶楼复式 精装修 小区内不临街,0.4元/平米·月,住宅                    ,新贵都二期,精装修
新贵都A区浮山所-徐州路53号,70年产权;,商品房,南,,28060元/平米,无,,2室1厅1卫,信息缺失,67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211884680_11687090x2411668625_165313960.htm,低层,40%,,4.6,新贵都A区 地理位置好 采光棒 通风性好 精装两居 业主急售,0.7元/平米·月,住宅                    ,新贵都A区,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南,,55556元/平米,无,,4室2厅3卫,信息缺失,243平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213123186_11477399x2411542583_165739388.htm,高层,30%,,5.1,鲁商新房4居 海信燕岛国际 麦岛金岸 奥帆基地东海路9号,5.00元/平米·月,住宅                    ,鲁商首府,豪华装修
天林花园东海路-东海西路2号,信息缺失,商品房,东南,,39744元/平米,无,,3室2厅2卫,平层,156平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212876020_11475632x2411663877_163803352.htm,中层,50%,,0.87,八大关旁元宝户型多层看海花园海景洋房156平620万税少,0.6元/平米·月,住宅                    ,天林花园,精装修
颐中高山天山-旌德路26号,70年产权;,个人产权,南北,,30375元/平米,无,,3室2厅2卫,信息缺失,164.61平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210389125_11636368x2411097380_165183038.htm,中层,40.2%,,1.29,天山 颐中高山165平三室二厅精装修高楼层,1.4元/平米·月,住宅                    ,颐中高山,精装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南,,36289元/平米,无,,3室2厅2卫,信息缺失,159平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212755798_11475161x2411267823_164633305.htm,低层,40.1%,,3.25,中海银海一号 前排安静带车位急售 大套三精装加通透,2.05元/平米·月,住宅                    ,中海银海一号,精装修
银座公寓八大峡-观音峡路18-24号,信息缺失,商品房,西北,,19891元/平米,无,,3室1厅1卫,平层,128.7平米,住宅                    ,http://esf.qd.fang.com/chushou/18_202788111_11480214x2411708101_163634541.htm,高层,30%,,2.4,"海景房,三面看海,多余房产诚心出售",0.6元/平米·月,住宅                    ,银座公寓,简装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,26341元/平米,无,,3室2厅1卫,信息缺失,115.79平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211203134_11679233x2411596383_164377365.htm,高层,41%,,1.1,市南天山 天山小区 三室出售 户型方正 精装修,0.27元/平米·月,住宅                    ,天山小区,精装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,商品房,南北,,50808元/平米,有,,3室2厅3卫,平层,433平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212531580_11495143x2411229183_163703062.htm,高层,65%,,1.51,新出柏丽澜庭顶楼复式看海豪装带车位,4.13元/平米·月,住宅                    ,柏丽澜庭,豪华装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,个人产权,南,,28410元/平米,无,,2室1厅1卫,平层,65.47平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212073309_11487451x2411595503_164640716.htm,中层,35%,,1.5,辛家庄区 多层套二 采光好 金门路学、区 诚售,1.2元/平米·月,住宅                    ,辛家庄三小区,中装修
天慧苑二轻新村-宁夏路118号,70年产权;,个人产权,南北,,23325元/平米,无,,2室1厅1卫,平层,77.17平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210833473_11477500x2411669687_164686155.htm,高层,20%,,1.56,新上 天慧苑 慧博园 市南区多层 南北通透 明厅不临街 M3号线,0.4元/平米·月,住宅                    ,天慧苑,精装修
滨海花园五四广场-东海西路33号,70年产权;,商品房,西南,,24816元/平米,无,,3室1厅2卫,平层,128.95平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209295941_11490263x2411012849_165314742.htm,低层,30%,,2.3,滨海花园 临五四广场 可看海 视野好,1.4元/平米·月,住宅                    ,滨海花园,精装修
新贵都A区浮山所-徐州路53号,70年产权;,个人产权,南,,28710元/平米,无,,1室1厅1卫,平层,45.28平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210004245_12200756x2411668625_160524683.htm,中层,40%,,4.6,新贵都A区 两年前的精装 南向采光好 近地/铁口 下楼就是学/校,0.7元/平米·月,住宅                    ,新贵都A区,精装修
闽江苑福州南路-闽江路141号,信息缺失,个人产权,南北,,30843元/平米,无,,2室1厅1卫,平层,83平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209505864_11740874x2411670733_160561871.htm,中层,35%,,2.6,闽江苑 套二明厅 不靠路安静 青啤花园,1元/平米·月,住宅                    ,闽江苑,中装修
天山小区天山-市南区宁国路33号,信息缺失,商品房,南,,27358元/平米,无,,2室1厅1卫,信息缺失,53平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209989939_11485361x2411596383_165919459.htm,中层,41%,,1.1,这就是家 天山小区 双南卧中厅户型方正采光好总价低,0.27元/平米·月,住宅                    ,天山小区,精装修
正一绿苑辛家庄-市南区彰化路11号,信息缺失,个人产权,南北,,34338元/平米,无,,4室2厅1卫,平层,121.73平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212876133_11475034x2411685291_164397938.htm,中层,0%,,信息缺失,121平 套四房 多层底楼层 精装看房方便,暂无资料,住宅                    ,正一绿苑,中装修
延福花园广电大厦-延吉路166号,信息缺失,个人产权,南,,26288元/平米,有,,1室1厅1卫,平层,65.43平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211187045_11252723x2411543183_165049407.htm,高层,40%,,1.2,国际城名苑延吉路 温馨一居室 采光好 满五年 延福花园小区,1.08元/平米·月,住宅                    ,延福花园,精装修
颐中高山天山-旌德路26号,70年产权;,商品房,南,,36066元/平米,无,,4室2厅2卫,平层,183平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212869977_11480238x2411097380_162516348.htm,中层,40.2%,,1.29,颐中高山 4室2厅2卫,1.4元/平米·月,住宅                    ,颐中高山,精装修
青岛山花园大学路-红岛支路3甲,信息缺失,商品房,南北,,61905元/平米,无,,2室2厅1卫,平层,84平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211451567_11490588x2411666875_160352285.htm,高层,35%,,1.9,青岛山花园套二双厅85平5楼南北双气520万,0.8元/平米·月,住宅                    ,青岛山花园,精装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,南北,,46997元/平米,无,,3室2厅2卫,信息缺失,106.39平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212909450_11488176x2411592427_163418908.htm,高层,62.3%,,0.87,银都花园北区 3室2厅 106平,1.2元/平米·月,住宅                    ,银都花园,简装修
城市梦想家广电大厦-宁夏路243号,70年产权;,个人产权,南北,,26575元/平米,有,,3室2厅2卫,平层,146平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212775003_12401160x2411071079_160171529.htm,低层,40%,,3,城市梦想家 广电 配套齐全 法拍房 可过户 不xiangou,0.8元/平米·月,住宅                    ,城市梦想家,精装修
天泰桃源广电大厦-奉化路52号,信息缺失,商品房,南北,,31616元/平米,无,,3室1厅1卫,信息缺失,90.46平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212989170_11483839x2411627425_166001449.htm,低层,35%,,2,天泰桃源 满五年 南北通透 双南卧中间厅一北卧 一楼带院,0.5元/平米·月,住宅                    ,天泰桃源,精装修
银川山苑天山-银川西路24号,信息缺失,商品房,南北,,35747元/平米,无,,3室2厅1卫,平层,107.7平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209893946_11484670x2411210709_163414154.htm,中层,40%,,1.67,银川山苑 精装三居 电梯小高层 全明通透 位置安静 诚售可议,1元/平米·月,住宅                    ,银川山苑,精装修
银川山苑天山-银川西路24号,信息缺失,商品房,南北,,39904元/平米,无,,3室2厅1卫,信息缺失,104平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212971572_11475159x2411210709_165688490.htm,低层,40%,,1.67,银川山苑 一楼带大院 刚需套三 在小区内部 好房诚售,1元/平米·月,住宅                    ,银川山苑,精装修
东海路9号东海路-东海西路15号乙,70,商品房,南,,33951元/平米,无,,2室2厅2卫,信息缺失,162平米,住宅                    ,http://esf.qd.fang.com/chushou/18_204372632_11491443x2411132903_165739388.htm,中层,25%,,8.95,奥帆中心。车水马龙.闹中取静.东海路9号 温馨浪漫海景房 管,9元/平米·月,住宅                    ,东海路9号,豪华装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,,34826元/平米,无,,4室2厅2卫,信息缺失,201平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212755970_12412504x2411267823_164633305.htm,低层,40.1%,,3.25,中海银海 精装四居通透 浮山脚下 青大附,2.05元/平米·月,住宅                    ,中海银海一号,精装修
锦绣华城二轻新村-延吉路117号,70年产权;,商品房,南,,44635元/平米,无,,3室2厅2卫,信息缺失,172.51平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212635795_11487073x2411255663_163902714.htm,低层,41%,,1.99,市南区 延吉路 锦绣华城 多层大套二 三南卧采光好,1.48元/平米·月,住宅                    ,锦绣华城,精装修
锦绣华城二期二轻新村-延吉路119号,70,商品房,南北,,34800元/平米,无,,6室3厅3卫,信息缺失,90.23平米,住宅                    ,http://esf.qd.fang.com/chushou/18_200024914_11269855x2411679403_160557527.htm,高层,46%,,1.2,锦绣华城二期 花园洋房 复式东厅套三双卫 有车库,1.48元/平米·月,住宅                    ,锦绣华城二期,精装修
交运山庄广电大厦-市南区延吉路160号,信息缺失,商品房,南北,,42594元/平米,无,,5室4厅2卫,信息缺失,136.17平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213031917_11497272x2411070322_165494821.htm,高层,42%,,1.19,交运山庄 在售电梯顶加双层阁楼 满二年 精装修 视野广阔,1.0元/平米·月,住宅                    ,交运山庄,精装修
