,IP,,,PORT,,TYPE,Æ´½Ó
{'ip_port': ',218.72.123.131,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '218.72.123.131:8118', 'user_pass': ''},"
{'ip_port': ',110.73.35.147,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.35.147:8123', 'user_pass': ''},"
{'ip_port': ',110.73.42.224,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.42.224:8123', 'user_pass': ''},"
{'ip_port': ',115.221.125.37,,:,47537,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.221.125.37:47537', 'user_pass': ''},"
{'ip_port': ',180.122.146.88,,:,47420,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.122.146.88:47420', 'user_pass': ''},"
{'ip_port': ',110.73.9.252,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.9.252:8123', 'user_pass': ''},"
{'ip_port': ',123.55.88.231,,:,31061,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.55.88.231:31061', 'user_pass': ''},"
{'ip_port': ',121.207.77.7,,:,20383,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.207.77.7:20383', 'user_pass': ''},"
{'ip_port': ',39.71.62.78,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '39.71.62.78:8118', 'user_pass': ''},"
{'ip_port': ',123.160.50.14,,:,8888,"', 'user_pass': ''},",HTTP,"{'ip_port': '123.160.50.14:8888', 'user_pass': ''},"
{'ip_port': ',49.79.69.187,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '49.79.69.187:8118', 'user_pass': ''},"
{'ip_port': ',60.184.172.17,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '60.184.172.17:3128', 'user_pass': ''},"
{'ip_port': ',114.230.41.6,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.230.41.6:808', 'user_pass': ''},"
{'ip_port': ',112.254.140.58,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '112.254.140.58:8118', 'user_pass': ''},"
{'ip_port': ',59.52.185.55,,:,37233,"', 'user_pass': ''},",HTTPS,"{'ip_port': '59.52.185.55:37233', 'user_pass': ''},"
{'ip_port': ',110.72.21.79,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.72.21.79:8123', 'user_pass': ''},"
{'ip_port': ',115.210.69.2,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.210.69.2:8118', 'user_pass': ''},"
{'ip_port': ',60.184.174.9,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.184.174.9:808', 'user_pass': ''},"
{'ip_port': ',110.73.32.32,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.32.32:8123', 'user_pass': ''},"
{'ip_port': ',221.3.29.67,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '221.3.29.67:8118', 'user_pass': ''},"
{'ip_port': ',153.34.64.115,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '153.34.64.115:8118', 'user_pass': ''},"
{'ip_port': ',49.86.88.70,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.86.88.70:8118', 'user_pass': ''},"
{'ip_port': ',110.73.49.113,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.49.113:8123', 'user_pass': ''},"
{'ip_port': ',119.162.87.84,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '119.162.87.84:8118', 'user_pass': ''},"
{'ip_port': ',121.31.194.47,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.194.47:8123', 'user_pass': ''},"
{'ip_port': ',171.38.94.221,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.38.94.221:8123', 'user_pass': ''},"
{'ip_port': ',183.138.242.42,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '183.138.242.42:8118', 'user_pass': ''},"
{'ip_port': ',117.28.145.139,,:,49031,"', 'user_pass': ''},",HTTPS,"{'ip_port': '117.28.145.139:49031', 'user_pass': ''},"
{'ip_port': ',118.254.144.30,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '118.254.144.30:3128', 'user_pass': ''},"
{'ip_port': ',113.121.176.133,,:,45499,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.121.176.133:45499', 'user_pass': ''},"
{'ip_port': ',123.161.238.71,,:,35056,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.161.238.71:35056', 'user_pass': ''},"
{'ip_port': ',114.230.202.100,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.202.100:8118', 'user_pass': ''},"
{'ip_port': ',118.254.152.22,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.152.22:3128', 'user_pass': ''},"
{'ip_port': ',27.22.250.157,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.22.250.157:3128', 'user_pass': ''},"
{'ip_port': ',112.83.210.86,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '112.83.210.86:8118', 'user_pass': ''},"
{'ip_port': ',180.121.128.38,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.121.128.38:808', 'user_pass': ''},"
{'ip_port': ',115.215.48.124,,:,37604,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.215.48.124:37604', 'user_pass': ''},"
{'ip_port': ',125.126.166.57,,:,28577,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.126.166.57:28577', 'user_pass': ''},"
{'ip_port': ',124.228.239.72,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '124.228.239.72:3128', 'user_pass': ''},"
{'ip_port': ',171.14.91.2,,:,36413,"', 'user_pass': ''},",HTTPS,"{'ip_port': '171.14.91.2:36413', 'user_pass': ''},"
{'ip_port': ',106.112.185.15,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '106.112.185.15:80', 'user_pass': ''},"
{'ip_port': ',115.46.70.105,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.70.105:8123', 'user_pass': ''},"
{'ip_port': ',110.88.29.85,,:,37480,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.88.29.85:37480', 'user_pass': ''},"
{'ip_port': ',115.193.103.174,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.193.103.174:61234', 'user_pass': ''},"
{'ip_port': ',121.31.153.161,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.153.161:8123', 'user_pass': ''},"
{'ip_port': ',115.46.71.93,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.71.93:8123', 'user_pass': ''},"
{'ip_port': ',59.32.37.178,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '59.32.37.178:3128', 'user_pass': ''},"
{'ip_port': ',110.73.9.241,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.9.241:8123', 'user_pass': ''},"
{'ip_port': ',110.73.33.104,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.33.104:8123', 'user_pass': ''},"
{'ip_port': ',27.40.144.140,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.144.140:61234', 'user_pass': ''},"
{'ip_port': ',123.53.118.224,,:,49326,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.53.118.224:49326', 'user_pass': ''},"
{'ip_port': ',121.31.149.30,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.149.30:8123', 'user_pass': ''},"
{'ip_port': ',182.45.77.63,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '182.45.77.63:808', 'user_pass': ''},"
{'ip_port': ',114.230.41.96,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.230.41.96:3128', 'user_pass': ''},"
{'ip_port': ',171.38.73.226,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.38.73.226:8123', 'user_pass': ''},"
{'ip_port': ',117.28.160.57,,:,33027,"', 'user_pass': ''},",HTTP,"{'ip_port': '117.28.160.57:33027', 'user_pass': ''},"
{'ip_port': ',180.118.242.147,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.118.242.147:808', 'user_pass': ''},"
{'ip_port': ',115.198.46.40,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.198.46.40:8118', 'user_pass': ''},"
{'ip_port': ',125.113.118.247,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.113.118.247:8118', 'user_pass': ''},"
{'ip_port': ',110.189.207.55,,:,21282,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.189.207.55:21282', 'user_pass': ''},"
{'ip_port': ',121.225.84.180,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.225.84.180:8118', 'user_pass': ''},"
{'ip_port': ',58.21.144.136,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '58.21.144.136:80', 'user_pass': ''},"
{'ip_port': ',125.109.194.60,,:,42600,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.109.194.60:42600', 'user_pass': ''},"
{'ip_port': ',60.167.132.17,,:,28350,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.167.132.17:28350', 'user_pass': ''},"
{'ip_port': ',175.167.57.198,,:,49990,"', 'user_pass': ''},",HTTP,"{'ip_port': '175.167.57.198:49990', 'user_pass': ''},"
{'ip_port': ',121.31.149.38,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.149.38:8123', 'user_pass': ''},"
{'ip_port': ',114.230.123.23,,:,34618,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.123.23:34618', 'user_pass': ''},"
{'ip_port': ',123.53.133.40,,:,48331,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.53.133.40:48331', 'user_pass': ''},"
{'ip_port': ',49.85.4.252,,:,38944,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.85.4.252:38944', 'user_pass': ''},"
{'ip_port': ',123.163.80.130,,:,32302,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.163.80.130:32302', 'user_pass': ''},"
{'ip_port': ',121.231.151.139,,:,6666,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.231.151.139:6666', 'user_pass': ''},"
{'ip_port': ',110.166.254.107,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.166.254.107:808', 'user_pass': ''},"
{'ip_port': ',183.52.106.228,,:,20429,"', 'user_pass': ''},",HTTP,"{'ip_port': '183.52.106.228:20429', 'user_pass': ''},"
{'ip_port': ',121.31.195.55,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.195.55:8123', 'user_pass': ''},"
{'ip_port': ',49.82.247.201,,:,44494,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.82.247.201:44494', 'user_pass': ''},"
{'ip_port': ',114.218.182.130,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.218.182.130:8118', 'user_pass': ''},"
{'ip_port': ',27.40.138.108,,:,61234,"', 'user_pass': ''},",HTTP,"{'ip_port': '27.40.138.108:61234', 'user_pass': ''},"
{'ip_port': ',125.126.167.219,,:,28034,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.126.167.219:28034', 'user_pass': ''},"
{'ip_port': ',125.126.172.29,,:,43898,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.126.172.29:43898', 'user_pass': ''},"
{'ip_port': ',118.254.147.25,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '118.254.147.25:3128', 'user_pass': ''},"
{'ip_port': ',121.205.254.88,,:,30360,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.205.254.88:30360', 'user_pass': ''},"
{'ip_port': ',124.228.239.103,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '124.228.239.103:3128', 'user_pass': ''},"
{'ip_port': ',115.46.96.73,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.96.73:8123', 'user_pass': ''},"
{'ip_port': ',60.186.203.103,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.186.203.103:8118', 'user_pass': ''},"
{'ip_port': ',114.230.41.148,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.41.148:3128', 'user_pass': ''},"
{'ip_port': ',125.79.71.124,,:,25318,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.79.71.124:25318', 'user_pass': ''},"
{'ip_port': ',121.224.40.103,,:,25340,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.224.40.103:25340', 'user_pass': ''},"
{'ip_port': ',115.202.85.81,,:,25806,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.202.85.81:25806', 'user_pass': ''},"
{'ip_port': ',115.221.123.15,,:,35273,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.221.123.15:35273', 'user_pass': ''},"
{'ip_port': ',59.51.122.205,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '59.51.122.205:3128', 'user_pass': ''},"
{'ip_port': ',119.179.91.117,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '119.179.91.117:8118', 'user_pass': ''},"
{'ip_port': ',121.31.195.32,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.195.32:8123', 'user_pass': ''},"
{'ip_port': ',113.111.17.244,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.111.17.244:8118', 'user_pass': ''},"
{'ip_port': ',115.203.200.225,,:,46556,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.203.200.225:46556', 'user_pass': ''},"
{'ip_port': ',218.20.219.208,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '218.20.219.208:8118', 'user_pass': ''},"
{'ip_port': ',59.60.175.88,,:,42882,"', 'user_pass': ''},",HTTPS,"{'ip_port': '59.60.175.88:42882', 'user_pass': ''},"
{'ip_port': ',122.138.169.222,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '122.138.169.222:808', 'user_pass': ''},"
{'ip_port': ',110.73.28.6,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.28.6:8123', 'user_pass': ''},"
{'ip_port': ',121.31.102.234,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.102.234:8123', 'user_pass': ''},"
{'ip_port': ',114.230.41.152,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.41.152:3128', 'user_pass': ''},"
{'ip_port': ',121.31.193.170,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.193.170:8123', 'user_pass': ''},"
{'ip_port': ',121.31.192.190,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.192.190:8123', 'user_pass': ''},"
{'ip_port': ',222.182.53.113,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '222.182.53.113:8118', 'user_pass': ''},"
{'ip_port': ',110.73.53.102,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.53.102:8123', 'user_pass': ''},"
{'ip_port': ',115.46.69.84,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.69.84:8123', 'user_pass': ''},"
{'ip_port': ',123.185.130.124,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '123.185.130.124:8118', 'user_pass': ''},"
{'ip_port': ',118.254.155.160,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.155.160:3128', 'user_pass': ''},"
{'ip_port': ',110.73.55.31,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.55.31:8123', 'user_pass': ''},"
{'ip_port': ',115.46.66.89,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.66.89:8123', 'user_pass': ''},"
{'ip_port': ',121.31.155.227,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.155.227:8123', 'user_pass': ''},"
{'ip_port': ',110.72.22.239,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.72.22.239:8123', 'user_pass': ''},"
{'ip_port': ',114.230.98.161,,:,38109,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.98.161:38109', 'user_pass': ''},"
{'ip_port': ',180.122.144.22,,:,31449,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.122.144.22:31449', 'user_pass': ''},"
{'ip_port': ',121.20.52.38,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.20.52.38:80', 'user_pass': ''},"
{'ip_port': ',110.72.44.59,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.72.44.59:8123', 'user_pass': ''},"
{'ip_port': ',115.225.118.188,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.225.118.188:8118', 'user_pass': ''},"
{'ip_port': ',59.32.37.206,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '59.32.37.206:3128', 'user_pass': ''},"
{'ip_port': ',110.73.11.97,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.11.97:8123', 'user_pass': ''},"
{'ip_port': ',121.31.103.10,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.103.10:8123', 'user_pass': ''},"
{'ip_port': ',120.4.12.39,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '120.4.12.39:80', 'user_pass': ''},"
{'ip_port': ',113.128.9.221,,:,39653,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.128.9.221:39653', 'user_pass': ''},"
{'ip_port': ',49.81.248.178,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.81.248.178:8118', 'user_pass': ''},"
{'ip_port': ',171.13.37.29,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.13.37.29:808', 'user_pass': ''},"
{'ip_port': ',221.229.18.223,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '221.229.18.223:3128', 'user_pass': ''},"
{'ip_port': ',110.73.50.54,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.50.54:8123', 'user_pass': ''},"
{'ip_port': ',110.73.54.1,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.54.1:8123', 'user_pass': ''},"
{'ip_port': ',183.51.121.14,,:,80,"', 'user_pass': ''},",HTTPS,"{'ip_port': '183.51.121.14:80', 'user_pass': ''},"
{'ip_port': ',222.133.166.174,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '222.133.166.174:8118', 'user_pass': ''},"
{'ip_port': ',113.121.171.43,,:,23276,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.121.171.43:23276', 'user_pass': ''},"
{'ip_port': ',123.163.19.13,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '123.163.19.13:808', 'user_pass': ''},"
{'ip_port': ',115.55.151.157,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.55.151.157:8118', 'user_pass': ''},"
{'ip_port': ',180.155.139.67,,:,23531,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.155.139.67:23531', 'user_pass': ''},"
{'ip_port': ',118.254.153.137,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.153.137:3128', 'user_pass': ''},"
{'ip_port': ',60.215.100.129,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '60.215.100.129:808', 'user_pass': ''},"
{'ip_port': ',113.105.202.60,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.105.202.60:3128', 'user_pass': ''},"
{'ip_port': ',118.254.153.179,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.153.179:3128', 'user_pass': ''},"
{'ip_port': ',180.102.170.80,,:,42626,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.102.170.80:42626', 'user_pass': ''},"
{'ip_port': ',125.104.248.33,,:,32713,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.104.248.33:32713', 'user_pass': ''},"
{'ip_port': ',125.126.167.82,,:,47024,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.126.167.82:47024', 'user_pass': ''},"
{'ip_port': ',115.193.100.195,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.193.100.195:61234', 'user_pass': ''},"
{'ip_port': ',118.254.152.230,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.152.230:3128', 'user_pass': ''},"
{'ip_port': ',112.232.226.210,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '112.232.226.210:8118', 'user_pass': ''},"
{'ip_port': ',27.156.209.204,,:,23646,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.156.209.204:23646', 'user_pass': ''},"
{'ip_port': ',121.31.100.125,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.100.125:8123', 'user_pass': ''},"
{'ip_port': ',114.230.125.40,,:,47631,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.230.125.40:47631', 'user_pass': ''},"
{'ip_port': ',180.119.65.16,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.119.65.16:3128', 'user_pass': ''},"
{'ip_port': ',121.31.152.147,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.152.147:8123', 'user_pass': ''},"
{'ip_port': ',180.156.95.19,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.156.95.19:8118', 'user_pass': ''},"
{'ip_port': ',59.58.203.70,,:,43621,"', 'user_pass': ''},",HTTPS,"{'ip_port': '59.58.203.70:43621', 'user_pass': ''},"
{'ip_port': ',119.115.234.237,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '119.115.234.237:8118', 'user_pass': ''},"
{'ip_port': ',27.40.142.66,,:,61234,"', 'user_pass': ''},",HTTP,"{'ip_port': '27.40.142.66:61234', 'user_pass': ''},"
{'ip_port': ',1.196.135.132,,:,29276,"', 'user_pass': ''},",HTTPS,"{'ip_port': '1.196.135.132:29276', 'user_pass': ''},"
{'ip_port': ',115.46.89.185,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.89.185:8123', 'user_pass': ''},"
{'ip_port': ',114.253.199.229,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.253.199.229:8118', 'user_pass': ''},"
{'ip_port': ',222.79.177.144,,:,49435,"', 'user_pass': ''},",HTTPS,"{'ip_port': '222.79.177.144:49435', 'user_pass': ''},"
{'ip_port': ',115.213.201.141,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.213.201.141:3128', 'user_pass': ''},"
{'ip_port': ',221.229.18.182,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '221.229.18.182:3128', 'user_pass': ''},"
{'ip_port': ',27.40.148.151,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.148.151:61234', 'user_pass': ''},"
{'ip_port': ',39.65.247.139,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '39.65.247.139:8118', 'user_pass': ''},"
{'ip_port': ',113.105.201.8,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.105.201.8:3128', 'user_pass': ''},"
{'ip_port': ',115.58.128.65,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.58.128.65:8118', 'user_pass': ''},"
{'ip_port': ',49.70.193.185,,:,30823,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.70.193.185:30823', 'user_pass': ''},"
{'ip_port': ',113.121.187.125,,:,44365,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.121.187.125:44365', 'user_pass': ''},"
{'ip_port': ',119.7.73.235,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '119.7.73.235:8118', 'user_pass': ''},"
{'ip_port': ',27.40.154.163,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.154.163:61234', 'user_pass': ''},"
{'ip_port': ',114.230.41.178,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.230.41.178:808', 'user_pass': ''},"
{'ip_port': ',115.203.219.248,,:,34991,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.203.219.248:34991', 'user_pass': ''},"
{'ip_port': ',115.203.204.226,,:,36706,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.203.204.226:36706', 'user_pass': ''},"
{'ip_port': ',113.121.166.232,,:,30906,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.121.166.232:30906', 'user_pass': ''},"
{'ip_port': ',223.247.246.202,,:,25758,"', 'user_pass': ''},",HTTP,"{'ip_port': '223.247.246.202:25758', 'user_pass': ''},"
{'ip_port': ',180.110.4.7,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.110.4.7:808', 'user_pass': ''},"
{'ip_port': ',27.40.149.234,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.149.234:61234', 'user_pass': ''},"
{'ip_port': ',1.199.192.98,,:,47889,"', 'user_pass': ''},",HTTPS,"{'ip_port': '1.199.192.98:47889', 'user_pass': ''},"
{'ip_port': ',113.79.75.126,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.79.75.126:808', 'user_pass': ''},"
{'ip_port': ',114.230.41.160,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '114.230.41.160:3128', 'user_pass': ''},"
{'ip_port': ',27.215.65.149,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.215.65.149:8118', 'user_pass': ''},"
{'ip_port': ',110.73.35.204,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.35.204:8123', 'user_pass': ''},"
{'ip_port': ',49.67.143.223,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '49.67.143.223:808', 'user_pass': ''},"
{'ip_port': ',49.73.169.141,,:,45223,"', 'user_pass': ''},",HTTP,"{'ip_port': '49.73.169.141:45223', 'user_pass': ''},"
{'ip_port': ',60.169.220.10,,:,47637,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.169.220.10:47637', 'user_pass': ''},"
{'ip_port': ',124.228.239.33,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '124.228.239.33:3128', 'user_pass': ''},"
{'ip_port': ',125.72.106.119,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.72.106.119:808', 'user_pass': ''},"
{'ip_port': ',125.120.10.107,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.120.10.107:808', 'user_pass': ''},"
{'ip_port': ',121.228.54.27,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.228.54.27:3128', 'user_pass': ''},"
{'ip_port': ',221.220.102.90,,:,53281,"', 'user_pass': ''},",HTTP,"{'ip_port': '221.220.102.90:53281', 'user_pass': ''},"
{'ip_port': ',180.119.65.69,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.119.65.69:3128', 'user_pass': ''},"
{'ip_port': ',221.229.18.117,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '221.229.18.117:808', 'user_pass': ''},"
